title,addr1,addr2,full_address,areacode,sigungucode,mapx,mapy,theme,overview,tel,firstimage,contentid
세심천온천호텔,충청남도 예산군 삽교읍 수암산로 210,,충청남도 예산군 삽교읍 수암산로 210,34,11,126.6706037474,36.6857229357,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/62/3039162_image2_1.jpg,3039115
소노벨 청송 솔샘온천,경상북도 청송군 주왕산면 소노로 38,소노벨 청송 지하3층,경상북도 청송군 주왕산면 소노로 38 소노벨 청송 지하3층,,,129.11037679345,36.3766465126355,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/04/3407404_image2_1.png,3407767
소백산풍기온천리조트,경상북도 영주시 풍기읍 죽령로 1400,,경상북도 영주시 풍기읍 죽령로 1400,,,128.479057234514,36.8882958337791,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,1702606
수목원생활온천,대구광역시 달서구 상화로 79 (진천동),,대구광역시 달서구 상화로 79 (진천동),,,128.52269005654924,35.8081091187563,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,2766491
수안보온천 관광특구,충청북도 충주시 수안보면 주정산로 12,,충청북도 충주시 수안보면 주정산로 12,,,127.9890109187,36.8483108777,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/89/4060089_image2_1.jpg,1958101
수안보온천 족욕길,충청북도 충주시 수안보면 주정산로 35,,충청북도 충주시 수안보면 주정산로 35,,,127.9893278862,36.8460711576,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/62/4077762_image2_1.jpg,3343355
신북온천리조트,경기도 포천시 신북면 청신로 571,,경기도 포천시 신북면 청신로 571,,,127.104381066157,37.9742658805815,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/06/3489206_image2_1.jpg,1601852
아산시 온천 관광특구,충청남도 아산시,음봉면 신수리 일원,충청남도 아산시 음봉면 신수리 일원,34,9,126.8859654775,36.7661174346,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/46/3048846_image2_1.jpg,1958051
안동학가산온천,경상북도 안동시 서후면 학가산온천길 14,,경상북도 안동시 서후면 학가산온천길 14,35,11,128.6480626201,36.5891280904,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/71/3585771_image2_1.jpg,2738052
알프스온천모텔,울산광역시 울주군 상북면 알프스온천2길 9,,울산광역시 울주군 상북면 알프스온천2길 9,,,129.0795778123,35.5535637358,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/99/4104999_image2_1.jpeg,820041
앙성온천지구,충청북도 충주시 앙성면 가곡로,,충청북도 충주시 앙성면 가곡로,33,11,127.7970214496,37.0937849348,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/37/3061937_image2_1.jpg,128006
앙성탄산온천,충청북도 충주시 앙성면 가곡로 1457,,충청북도 충주시 앙성면 가곡로 1457,33,11,127.7970992194,37.0938432626,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/10/3061810_image2_1.jpg,128020
연산온천파크,경상북도 포항시 북구 송라면 보경로 516,,경상북도 포항시 북구 송라면 보경로 516,35,23,129.3195908237,36.2509848675,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/50/3037750_image2_1.jpg,127914
영일만온천,경상북도 포항시 남구 대송면 운제로386번길 21,,경상북도 포항시 남구 대송면 운제로386번길 21,35,23,129.3614568976,35.9529194075,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/65/3042865_image2_1.jpg,126648
영주온천관광호텔,경상북도 영주시 대학로240번길 8,,경상북도 영주시 대학로240번길 8,,,128.605691688014,36.8165624326559,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/39/2017239_image2_1.JPG,2017268
영주온천랜드,경상북도 영주시 대학로240번길 6 (가흥동),,경상북도 영주시 대학로240번길 6 (가흥동),35,14,128.6052903736,36.8167234810,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/25/3412625_image2_1.jpg,3030663
영주의 온천과 풍기 인삼을 체험하다,,,,,,128.4570584073,36.9199443821,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,1943419
예천온천,경상북도 예천군 감천면 온천길 27,(감천면),경상북도 예천군 감천면 온천길 27 (감천면),35,16,128.4990886733,36.7230460966,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/32/3036132_image2_1.jpg,127178
오색탄산온천,강원특별자치도 양양군 서면 대청봉길 34,,강원특별자치도 양양군 서면 대청봉길 34,,,128.447999055191,38.080717380594,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/07/3495307_image2_1.jpg,127952
온양 온천 랜드,충청남도 아산시 삼동로28번길 46 (모종동),,충청남도 아산시 삼동로28번길 46 (모종동),,,127.01577021875751,36.78104627216301,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/66/3046166_image2_1.jpg,3046172
온양온천시장,충청남도 아산시 시장길 29,(온천동),충청남도 아산시 시장길 29 (온천동),34,9,127.0043015565,36.7833480876,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/70/3060070_image2_1.jpg,132495
온양온천지구,충청남도 아산시 온천동,,충청남도 아산시 온천동,34,9,126.9995242099,36.7833257842,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/40/3570140_image2_1.jpg,125856
온천시장,부산광역시 동래구 온천장로125번길 41-8 (온천동),,부산광역시 동래구 온천장로125번길 41-8 (온천동),,,129.083003298667,35.2229667250757,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/28/3083328_image2_1.jpg,3083333
온천욕 뒤 곰장어와 파전으로 몸보신,,,,,,129.0814453296,35.2199975934,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,2037446
"온천으로 뜨끈하게 달구고, 대게로 몸보신",,,,,,129.4205761183,37.0578715077,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,2037412
온천집,서울특별시 종로구 돈화문로11나길 31-8,,서울특별시 종로구 돈화문로11나길 31-8,,,126.9898145732,37.5740045511,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/66/2997166_image2_1.jpg,2902549
온천천 빛 축제,부산광역시 동래구 중앙대로 1324 (온천동),부산 온천천 (도시철도 동래역 4번출구 하부 ~ 큰나무 쉼터 일원),부산광역시 동래구 중앙대로 1324 (온천동) 부산 온천천 (도시철도 동래역 4번출구 하부 ~ 큰나무 쉼터 일원),6,6,129.0785081817,35.2056537329,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),051-550-6642,http://tong.visitkorea.or.kr/cms/resource/72/3574272_image2_1.jpg,3434800
온천천시민공원,부산광역시 연제구 온천천남로 39 (연산동),,부산광역시 연제구 온천천남로 39 (연산동),,,129.092543,35.193006,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/18/3498718_image2_1.jpg,2789280
온천칼국수,대전광역시 유성구 온천북로 61 (봉명동),,대전광역시 유성구 온천북로 61 (봉명동),3,4,127.3497987873,36.3566448445,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/97/2734997_image2_1.jpg,2734919
온천호텔사우나,경상남도 하동군 화개면 화개로 413,,경상남도 하동군 화개면 화개로 413,,,127.6382889704,35.2207545967,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,137799
올리브영 대전유성온천역점,대전광역시 유성구 대학로 11 (봉명동),,대전광역시 유성구 대학로 11 (봉명동),,,127.341459198701,36.3549244467671,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/36/4028236_image2_1.jpeg,4007983
올리브영 부산온천점,"부산광역시 동래구 온천장로65번길 9 (온천동, 동래 3차 SK VIEW)",,"부산광역시 동래구 온천장로65번길 9 (온천동, 동래 3차 SK VIEW)",,,129.07979446266,35.2164407285619,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/87/4028287_image2_1.jpg,3305656
올리브영 온천장역점,부산광역시 동래구 중앙대로 1523 (온천동),,부산광역시 동래구 중앙대로 1523 (온천동),,,129.085522588953,35.2211719490401,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/90/4028290_image2_1.jpg,2912569
우리유황온천,"서울특별시 광진구 자양로5길 33 (자양동, 와이엠프라젠스파)",지하 2층,"서울특별시 광진구 자양로5길 33 (자양동, 와이엠프라젠스파) 지하 2층",1,6,127.0841596279,37.5309880533,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,2756589
울진 백암온천마을,경상북도 울진군 온정면 온정1길 119,,경상북도 울진군 온정면 온정1길 119,35,18,129.3406504507,36.7087109927,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/47/3049847_image2_1.JPG,1939439
월드온천24,강원특별자치도 춘천시 신북읍 장본길 35,,강원특별자치도 춘천시 신북읍 장본길 35,32,13,127.7540086643,37.9498322024,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/82/2776982_image2_1.jpeg,2774546
월문온천 휴양지,경기도 화성시 만세구 팔탄면 버들로1597번길 5,,경기도 화성시 만세구 팔탄면 버들로1597번길 5,,,126.8766317003,37.1145905425,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/05/3577605_image2_1.jpg,631411
유성온천공원,대전광역시 유성구 계룡로123번길 52 (봉명동),,대전광역시 유성구 계룡로123번길 52 (봉명동),,,127.3437,36.3553,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/98/3521398_image2_1.jpg,2760707
유성온천문화축제,대전광역시 유성구 어은로 27 (봉명동),유림공원 일원,대전광역시 유성구 어은로 27 (봉명동) 유림공원 일원,,,127.357688151291,36.3606844977923,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),042-611-2080,https://tong.visitkorea.or.kr/cms/resource/97/4059997_image2_1.jpg,1270240
유성온천지구,대전광역시 유성구 봉명동 574,일대,대전광역시 유성구 봉명동 574 일대,3,4,127.3448131576,36.3553449050,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/42/3035142_image2_1.JPG,125858
율암온천숯가마 테마파크,경기도 화성시 만세구 팔탄면 온천로 434-14,,경기도 화성시 만세구 팔탄면 온천로 434-14,,,126.8814645784,37.1528548145,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,128003
이천설봉온천랜드,경기도 이천시 애련정로 67-16 (안흥동),,경기도 이천시 애련정로 67-16 (안흥동),31,26,127.4514918514,37.2768880365,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/73/3058273_image2_1.jpg,2764342
이천온천공원,경기도 이천시 애련정로136번길 84 (창전동),,경기도 이천시 애련정로136번길 84 (창전동),31,26,127.4538581620,37.2818680593,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/57/3541457_image2_1.jpg,2764307
익산온천랜드,전북특별자치도 익산시 석암로 207-1 (석암동),,전북특별자치도 익산시 석암로 207-1 (석암동),37,9,127.0127983041,35.9406336739,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,2754739
일성부곡온천콘도&리조트,경상남도 창녕군 부곡면 온천로 594,,경상남도 창녕군 부곡면 온천로 594,,,128.5878299707,35.4364711843,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/06/2372106_image2_1.jpg,136211
일성설악온천콘도&리조트,강원특별자치도 고성군 토성면 고성대로 47-24,,강원특별자치도 고성군 토성면 고성대로 47-24,,,128.503647947967,38.20906946778,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/77/1581477_image2_1.jpg,136525
저스트슬립호텔 유성온천점,대전광역시 유성구 온천로101번길 10-1 (봉명동),,대전광역시 유성구 온천로101번길 10-1 (봉명동),3,4,127.3495516357,36.3548533784,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/26/3084426_image2_1.JPG,3085028
전북 고창 온천해수찜,,,,,,126.7030748341,35.4325243659,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,1966516
정관온천,부산광역시 기장군 정관읍 정관8로 16-5,,부산광역시 기장군 정관읍 정관8로 16-5,,,129.17787242339242,35.32254781057412,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/34/3083334_image2_1.jpg,3083341
정관장 온천점,충청남도 아산시 충무로 45 (온천동),1층,충청남도 아산시 충무로 45 (온천동) 1층,,,127.005366267037,36.7853074704508,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/89/4023589_image2_1.jpg,4013264
제일유황온천,경기도 포천시 일동면 화동로 1210,,경기도 포천시 일동면 화동로 1210,,,127.32865213749805,37.967592008354664,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/26/3024326_image2_1.jpg,126573
제주 산방산탄산온천,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,,,126.298837026576,33.2489330795627,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/24/3569424_image2_1.jpg,128555
척산온천장,강원특별자치도 속초시 관광로 288,,강원특별자치도 속초시 관광로 288,,,128.54372252006,38.1869923946436,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,816272
척산온천휴양촌,강원특별자치도 속초시 관광로 327,(노학동),강원특별자치도 속초시 관광로 327 (노학동),,,128.540708822938,38.1902141643192,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/75/2709375_image2_1.jpg,2708691
천마온천,경상남도 창원시 의창구 북면 천주로 1171,,경상남도 창원시 의창구 북면 천주로 1171,,,128.609955146074,35.3546479374111,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,2755780
청도 용암온천,경상북도 청도군 화양읍 온천길 23,,경상북도 청도군 화양읍 온천길 23,35,20,128.7190429494,35.6887316469,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/20/3065220_image2_1.jpg,126541
청송솔기온천,경상북도 청송군 청송읍 중앙로 315,,경상북도 청송군 청송읍 중앙로 315,,,129.0626279556592,36.436131493799685,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/63/3407663_image2_1.jpg,129419
청주온천호텔,충청남도 아산시 충무로8번길 6,,충청남도 아산시 충무로8번길 6,,,127.005051962958,36.7813955003762,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,137416
태종대온천찜질방,부산광역시 영도구 태종로 808,,부산광역시 영도구 태종로 808,6,14,129.0787786847,35.0645889744,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/85/3547085_image2_1.jpg,127752
팔공산온천관광호텔,대구광역시 동구 팔공산로185길 11,,대구광역시 동구 팔공산로185길 11,,,128.692237949132,35.9909628610594,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/53/1196553_image2_1.jpg,1162469
피로야 가라! 온천에서 즐기는 휴식 여행,,,,,,128.0956015605,36.8182831498,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,2037519
필례 게르마늄 온천,강원특별자치도 인제군 인제읍 필례약수길 72,,강원특별자치도 인제군 인제읍 필례약수길 72,,,128.3697929051,38.0764969279,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/00/3502600_image2_1.jpg,2774534
해운대온천센터,부산광역시 해운대구 중동2로 16,(중동),부산광역시 해운대구 중동2로 16 (중동),6,16,129.1645768542,35.1634406103,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/17/3026517_image2_1.JPG,126108
화성식염온천,경기도 화성시 장안면 황골길 56-1,,경기도 화성시 장안면 황골길 56-1,31,31,126.8669054782,37.0935959740,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/70/3393270_image2_1.JPG,619672
휴온천,경상북도 칠곡군 동명면 기성5길 11-10,,경상북도 칠곡군 동명면 기성5길 11-10,,,128.5966105361,36.0009150251,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/52/2738552_image2_1.JPG,2738054
힐사이드온천텔,경기도 화성시 팔탄면 온천로 428-12,,경기도 화성시 팔탄면 온천로 428-12,31,31,126.8814469838,37.1523644342,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,2751603
2025 유성온천 크리스마스 축제,대전광역시 유성구 어은로 27 (봉명동),,대전광역시 유성구 어은로 27 (봉명동),3,4,127.3577063021,36.3607306283,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),042-611-2080,http://tong.visitkorea.or.kr/cms/resource/43/3574143_image2_1.jpg,2915307
303화덕 동래온천장점,부산광역시 동래구 차밭골로 37 (온천동),,부산광역시 동래구 차밭골로 37 (온천동),6,6,129.0774746236,35.2171413152,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,http://tong.visitkorea.or.kr/cms/resource/92/2870792_image2_1.jpg,2870800
CU 장전온천천로점,"부산광역시 금정구 장전온천천로 127 (장전동, 서주빌라)",,"부산광역시 금정구 장전온천천로 127 (장전동, 서주빌라)",,,129.088406508084,35.2362543704582,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,https://tong.visitkorea.or.kr/cms/resource/72/4020172_image2_1.jpg,3307538
[백년가게]온천입구기장곰장어,부산광역시 동래구 시실로 20,(명륜동),부산광역시 동래구 시실로 20 (명륜동),,,129.0859616610,35.2169063755,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (온천),,,2609624
쌀겨효소찜질테라피,충청북도 충주시 금가면 충원대로 1355,,충청북도 충주시 금가면 충원대로 1355,,,127.927402342205,37.0448683770583,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (테라피),,https://tong.visitkorea.or.kr/cms/resource/92/4005892_image2_1.jpg,4005896
티테라피,서울특별시 종로구 윤보선길 74 (안국동),,서울특별시 종로구 윤보선길 74 (안국동),,,126.983551601223,37.5791684375397,뷰티/스파,[뷰티/스파] 한국관광공사 등록 웰니스/힐링 관광지 (테라피),,https://tong.visitkorea.or.kr/cms/resource/58/3512358_image2_1.jpg,2782690
"몸과 마음의 건강한 조화, 세상과 내가 아름답게 조우하는 웰니스 코스",인천광역시 옹진군 굴업로 39,,인천광역시 옹진군 굴업로 39,2,9,125.9830110242,37.1912609926,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (웰니스),,http://tong.visitkorea.or.kr/cms/resource/87/2661887_image2_1.JPG,2987545
에스엠비 웰니스 센터,부산광역시 기장군 일광읍 학리등대로 34,,부산광역시 기장군 일광읍 학리등대로 34,,,129.2430447320,35.2588823233,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (웰니스),,,3526092
웰니스약국,서울특별시 중구 명동10길 51 (충무로2가),1층,서울특별시 중구 명동10길 51 (충무로2가) 1층,,,126.986022168744,37.5615921385709,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (웰니스),,https://tong.visitkorea.or.kr/cms/resource/98/4043198_image2_1.jpg,2931509
천보웰니스,경기도 양주시 원학로184번길 142-38 (광사동),,경기도 양주시 원학로184번길 142-38 (광사동),31,18,127.0697318591,37.7712876250,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (웰니스),,http://tong.visitkorea.or.kr/cms/resource/82/2797382_image2_1.jpg,2732443
파크로쉬 리조트앤웰니스(PARK ROCHE Resort&Wellness),강원특별자치도 정선군 북평면 중봉길 9-12,,강원특별자치도 정선군 북평면 중봉길 9-12,,,128.6111602982,37.4747608816,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (웰니스),,https://tong.visitkorea.or.kr/cms/resource/50/3086450_image2_1.jpg,2589656
가리산자연휴양림,강원특별자치도 홍천군 두촌면 가리산길 426,(두촌면),강원특별자치도 홍천군 두촌면 가리산길 426 (두촌면),,,127.979484575743,37.8655595924949,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,126905
강씨봉자연휴양림,경기도 가평군 북면 논남기길 520,,경기도 가평군 북면 논남기길 520,,,127.4094116092,37.9686648944,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,2774103
갯골자연휴양림,강원특별자치도 인제군 인제읍 인제로103번길 501,,강원특별자치도 인제군 인제읍 인제로103번길 501,,,128.12815816037568,38.08073346998511,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/07/3395807_image2_1.JPG,3403616
거제자연휴양림,경상남도 거제시 동부면 거제중앙로 325,,경상남도 거제시 동부면 거제중앙로 325,,,128.6296203878,34.7841396328,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/96/4059496_image2_1.jpg,126582
거제자연휴양림캠핑장,경상남도 거제시 동부면 거제중앙로 325,,경상남도 거제시 동부면 거제중앙로 325,36,1,128.6296446835,34.7841760229,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/12/2740312_image2_1.jpg,2740076
계명산 자연휴양림,충청북도 충주시 충주호수로 1170 (종민동),,충청북도 충주시 충주호수로 1170 (종민동),33,11,127.9956680059,36.9785629705,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/40/3505240_image2_1.jpg,126678
고대산자연휴양림,경기도 연천군 신서면 고대산길 84-79,,경기도 연천군 신서면 고대산길 84-79,,,127.15064798085594,38.211257872300244,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/09/3002909_image2_1.jpg,3018261
고산자연휴양림,전북특별자치도 완주군 고산면 고산휴양림로 246,,전북특별자치도 완주군 고산면 고산휴양림로 246,37,8,127.2331252962,35.9629766259,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/67/3061367_image2_1.jpg,127533
고성갈모봉 자연휴양림,경상남도 고성군 고성읍 갈모봉숲길 42,,경상남도 고성군 고성읍 갈모봉숲길 42,,,128.26761727858192,34.97179755985327,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,2613159
광치자연휴양림,강원특별자치도 양구군 국토정중앙면 광치령로1794번길 265,,강원특별자치도 양구군 국토정중앙면 광치령로1794번길 265,,,128.07109133046495,38.141247888182136,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/08/3514808_image2_1.jpg,1089831
구불구불 고개 너머 만나는 계곡과 휴양림,,,,,,127.8946349837,36.1184634448,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,,1854604
구수곡자연휴양림,경상북도 울진군 십이령로 2721 구수곡자연휴양림,,경상북도 울진군 십이령로 2721 구수곡자연휴양림,,,129.2913938085,37.0635654877,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/64/4098364_image2_1.JPG,128051
구재봉자연휴양림,경상남도 하동군 적량면 중서길 60-81,,경상남도 하동군 적량면 중서길 60-81,36,18,127.7441130348,35.1289966606,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,http://tong.visitkorea.or.kr/cms/resource/22/3549722_image2_1.jpg,2759620
국립 가리왕산자연휴양림,강원특별자치도 정선군 정선읍 가리왕산로 707,,강원특별자치도 정선군 정선읍 가리왕산로 707,,,128.570012944371,37.4267936719748,자연/숲치유,[자연/숲치유] 한국관광공사 등록 웰니스/힐링 관광지 (휴양림),,https://tong.visitkorea.or.kr/cms/resource/19/3497919_image2_1.jpg,125413
